pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_month,order_day_name,is_weekend,order_hour,time_of_day,price_band
48299,21218,thai_ckn_l,1,2015-12-28,22:27:25,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Monday,False,22,Late Night,Premium
48300,21219,pep_msh_pep_l,1,2015-12-29,11:45:49,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",December,Tuesday,False,11,Lunch,Standard
48301,21219,spicy_ital_l,1,2015-12-29,11:45:49,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Tuesday,False,11,Lunch,Premium
48302,21220,five_cheese_l,1,2015-12-29,12:05:39,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Tuesday,False,12,Lunch,Premium
48303,21220,pepperoni_m,1,2015-12-29,12:05:39,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Tuesday,False,12,Lunch,Budget
48304,21220,sicilian_m,1,2015-12-29,12:05:39,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Tuesday,False,12,Lunch,Standard
48305,21221,cali_ckn_l,1,2015-12-29,12:27:35,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Tuesday,False,12,Lunch,Premium
48306,21221,four_cheese_l,1,2015-12-29,12:27:35,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Tuesday,False,12,Lunch,Premium
48307,21221,spinach_fet_l,1,2015-12-29,12:27:35,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,December,Tuesday,False,12,Lunch,Premium
48308,21222,ital_cpcllo_m,1,2015-12-29,12:49:31,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Tuesday,False,12,Lunch,Standard
48309,21223,peppr_salami_l,1,2015-12-29,13:14:19,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,December,Tuesday,False,13,Lunch,Premium
48310,21224,spin_pesto_m,1,2015-12-29,13:16:36,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Tuesday,False,13,Lunch,Standard
48311,21225,brie_carre_s,1,2015-12-29,13:20:17,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,December,Tuesday,False,13,Lunch,Premium
48312,21225,calabrese_l,1,2015-12-29,13:20:17,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,December,Tuesday,False,13,Lunch,Premium
48313,21225,cali_ckn_m,2,2015-12-29,13:20:17,16.75,33.5,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Tuesday,False,13,Lunch,Standard
48314,21225,cali_ckn_s,1,2015-12-29,13:20:17,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Tuesday,False,13,Lunch,Standard
48315,21225,ckn_pesto_m,1,2015-12-29,13:20:17,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,December,Tuesday,False,13,Lunch,Standard
48316,21225,classic_dlx_m,1,2015-12-29,13:20:17,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Tuesday,False,13,Lunch,Standard
48317,21225,hawaiian_l,1,2015-12-29,13:20:17,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Tuesday,False,13,Lunch,Standard
48318,21225,hawaiian_s,1,2015-12-29,13:20:17,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Tuesday,False,13,Lunch,Budget
48319,21225,ital_supr_m,1,2015-12-29,13:20:17,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Tuesday,False,13,Lunch,Standard
48320,21225,spicy_ital_s,1,2015-12-29,13:20:17,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Tuesday,False,13,Lunch,Budget
48321,21225,spin_pesto_l,1,2015-12-29,13:20:17,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Tuesday,False,13,Lunch,Premium
48322,21226,napolitana_l,1,2015-12-29,13:33:48,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Tuesday,False,13,Lunch,Premium
48323,21226,thai_ckn_l,1,2015-12-29,13:33:48,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Tuesday,False,13,Lunch,Premium
48324,21227,napolitana_l,1,2015-12-29,13:39:34,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Tuesday,False,13,Lunch,Premium
48325,21228,bbq_ckn_l,1,2015-12-29,13:43:53,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Tuesday,False,13,Lunch,Premium
48326,21228,big_meat_s,2,2015-12-29,13:43:53,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Tuesday,False,13,Lunch,Budget
48327,21228,calabrese_l,1,2015-12-29,13:43:53,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,December,Tuesday,False,13,Lunch,Premium
48328,21228,cali_ckn_m,1,2015-12-29,13:43:53,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Tuesday,False,13,Lunch,Standard
48329,21228,classic_dlx_s,1,2015-12-29,13:43:53,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Tuesday,False,13,Lunch,Budget
48330,21228,five_cheese_l,1,2015-12-29,13:43:53,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Tuesday,False,13,Lunch,Premium
48331,21228,hawaiian_s,1,2015-12-29,13:43:53,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Tuesday,False,13,Lunch,Budget
48332,21228,ital_supr_l,1,2015-12-29,13:43:53,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Tuesday,False,13,Lunch,Premium
48333,21228,pep_msh_pep_l,1,2015-12-29,13:43:53,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",December,Tuesday,False,13,Lunch,Standard
48334,21228,prsc_argla_s,1,2015-12-29,13:43:53,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Tuesday,False,13,Lunch,Budget
48335,21228,soppressata_l,1,2015-12-29,13:43:53,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Tuesday,False,13,Lunch,Premium
48336,21228,spicy_ital_l,1,2015-12-29,13:43:53,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Tuesday,False,13,Lunch,Premium
48337,21228,spin_pesto_m,1,2015-12-29,13:43:53,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Tuesday,False,13,Lunch,Standard
48338,21228,thai_ckn_s,1,2015-12-29,13:43:53,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Tuesday,False,13,Lunch,Standard
48339,21229,ckn_alfredo_m,1,2015-12-29,13:51:12,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,December,Tuesday,False,13,Lunch,Standard
48340,21230,five_cheese_l,1,2015-12-29,14:43:26,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,December,Tuesday,False,14,Lunch,Premium
48341,21230,veggie_veg_l,1,2015-12-29,14:43:26,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Tuesday,False,14,Lunch,Premium
48342,21231,classic_dlx_l,1,2015-12-29,15:52:36,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Tuesday,False,15,Afternoon,Premium
48343,21231,prsc_argla_m,1,2015-12-29,15:52:36,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Tuesday,False,15,Afternoon,Standard
48344,21231,sicilian_l,1,2015-12-29,15:52:36,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,December,Tuesday,False,15,Afternoon,Premium
48345,21232,pepperoni_l,1,2015-12-29,16:05:16,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Tuesday,False,16,Afternoon,Standard
48346,21232,prsc_argla_m,1,2015-12-29,16:05:16,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,December,Tuesday,False,16,Afternoon,Standard
48347,21233,ital_cpcllo_m,1,2015-12-29,16:32:50,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Tuesday,False,16,Afternoon,Standard
48348,21234,bbq_ckn_m,1,2015-12-29,16:50:39,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Tuesday,False,16,Afternoon,Standard
48349,21234,mediterraneo_m,1,2015-12-29,16:50:39,16.0,16.0,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,December,Tuesday,False,16,Afternoon,Standard
48350,21235,four_cheese_l,1,2015-12-29,17:02:03,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Tuesday,False,17,Afternoon,Premium
48351,21235,ital_cpcllo_l,1,2015-12-29,17:02:03,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Tuesday,False,17,Afternoon,Premium
48352,21235,pepperoni_s,1,2015-12-29,17:02:03,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Tuesday,False,17,Afternoon,Budget
48353,21236,big_meat_s,1,2015-12-29,17:44:23,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Tuesday,False,17,Afternoon,Budget
48354,21236,soppressata_l,1,2015-12-29,17:44:23,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Tuesday,False,17,Afternoon,Premium
48355,21237,napolitana_s,1,2015-12-29,18:00:28,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Tuesday,False,18,Dinner,Budget
48356,21238,hawaiian_l,1,2015-12-29,18:22:26,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Tuesday,False,18,Dinner,Standard
48357,21238,soppressata_m,1,2015-12-29,18:22:26,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Tuesday,False,18,Dinner,Standard
48358,21238,thai_ckn_l,1,2015-12-29,18:22:26,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Tuesday,False,18,Dinner,Premium
48359,21239,big_meat_s,1,2015-12-29,18:55:31,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Tuesday,False,18,Dinner,Budget
48360,21239,cali_ckn_m,1,2015-12-29,18:55:31,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Tuesday,False,18,Dinner,Standard
48361,21239,southw_ckn_l,1,2015-12-29,18:55:31,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,December,Tuesday,False,18,Dinner,Premium
48362,21239,thai_ckn_l,1,2015-12-29,18:55:31,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Tuesday,False,18,Dinner,Premium
48363,21240,peppr_salami_l,1,2015-12-29,19:20:11,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,December,Tuesday,False,19,Dinner,Premium
48364,21240,the_greek_s,1,2015-12-29,19:20:11,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,December,Tuesday,False,19,Dinner,Budget
48365,21241,big_meat_s,2,2015-12-29,19:38:11,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Tuesday,False,19,Dinner,Budget
48366,21241,green_garden_s,1,2015-12-29,19:38:11,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,December,Tuesday,False,19,Dinner,Budget
48367,21241,spin_pesto_l,1,2015-12-29,19:38:11,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,December,Tuesday,False,19,Dinner,Premium
48368,21242,bbq_ckn_m,1,2015-12-29,19:54:11,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Tuesday,False,19,Dinner,Standard
48369,21242,pepperoni_s,1,2015-12-29,19:54:11,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Tuesday,False,19,Dinner,Budget
48370,21243,bbq_ckn_m,1,2015-12-29,21:15:19,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Tuesday,False,21,Dinner,Standard
48371,21243,napolitana_l,1,2015-12-29,21:15:19,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,December,Tuesday,False,21,Dinner,Premium
48372,21243,thai_ckn_m,1,2015-12-29,21:15:19,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Tuesday,False,21,Dinner,Standard
48373,21243,the_greek_xl,1,2015-12-29,21:15:19,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,December,Tuesday,False,21,Dinner,Premium
48374,21244,ital_supr_m,1,2015-12-29,22:10:05,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Tuesday,False,22,Late Night,Standard
48375,21244,pepperoni_s,1,2015-12-29,22:10:05,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Tuesday,False,22,Late Night,Budget
48376,21245,four_cheese_l,1,2015-12-29,22:22:20,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Tuesday,False,22,Late Night,Premium
48377,21246,veggie_veg_s,1,2015-12-30,11:32:31,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Wednesday,False,11,Lunch,Budget
48378,21247,big_meat_s,1,2015-12-30,11:37:28,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Wednesday,False,11,Lunch,Budget
48379,21248,green_garden_s,1,2015-12-30,11:54:59,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,December,Wednesday,False,11,Lunch,Budget
48380,21248,hawaiian_s,1,2015-12-30,11:54:59,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,December,Wednesday,False,11,Lunch,Budget
48381,21248,peppr_salami_m,1,2015-12-30,11:54:59,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,December,Wednesday,False,11,Lunch,Standard
48382,21248,thai_ckn_l,1,2015-12-30,11:54:59,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,December,Wednesday,False,11,Lunch,Premium
48383,21249,bbq_ckn_m,2,2015-12-30,11:57:57,16.75,33.5,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,December,Wednesday,False,11,Lunch,Standard
48384,21249,big_meat_s,2,2015-12-30,11:57:57,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,December,Wednesday,False,11,Lunch,Budget
48385,21249,cali_ckn_l,1,2015-12-30,11:57:57,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Wednesday,False,11,Lunch,Premium
48386,21249,four_cheese_l,2,2015-12-30,11:57:57,17.95,35.9,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Wednesday,False,11,Lunch,Premium
48387,21249,ital_supr_m,2,2015-12-30,11:57:57,16.5,33.0,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Wednesday,False,11,Lunch,Standard
48388,21249,ital_veggie_m,1,2015-12-30,11:57:57,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,December,Wednesday,False,11,Lunch,Standard
48389,21249,mediterraneo_l,1,2015-12-30,11:57:57,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,December,Wednesday,False,11,Lunch,Premium
48390,21249,soppressata_m,1,2015-12-30,11:57:57,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,December,Wednesday,False,11,Lunch,Standard
48391,21249,spicy_ital_s,1,2015-12-30,11:57:57,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,December,Wednesday,False,11,Lunch,Budget
48392,21249,spinach_supr_m,1,2015-12-30,11:57:57,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,December,Wednesday,False,11,Lunch,Standard
48393,21249,veggie_veg_s,1,2015-12-30,11:57:57,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,December,Wednesday,False,11,Lunch,Budget
48394,21250,cali_ckn_m,1,2015-12-30,12:21:13,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,December,Wednesday,False,12,Lunch,Standard
48395,21250,southw_ckn_m,1,2015-12-30,12:21:13,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,December,Wednesday,False,12,Lunch,Standard
48396,21251,classic_dlx_l,1,2015-12-30,12:45:20,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,December,Wednesday,False,12,Lunch,Premium
48397,21251,four_cheese_l,2,2015-12-30,12:45:20,17.95,35.9,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,December,Wednesday,False,12,Lunch,Premium
48398,21251,ital_cpcllo_m,2,2015-12-30,12:45:20,16.0,32.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Wednesday,False,12,Lunch,Standard
48399,21251,ital_cpcllo_s,1,2015-12-30,12:45:20,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,December,Wednesday,False,12,Lunch,Budget
48400,21251,ital_supr_s,1,2015-12-30,12:45:20,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,December,Wednesday,False,12,Lunch,Budget
48401,21251,ital_veggie_l,1,2015-12-30,12:45:20,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,December,Wednesday,False,12,Lunch,Premium
48402,21251,pepperoni_l,1,2015-12-30,12:45:20,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,December,Wednesday,False,12,Lunch,Standard
